"id";"employeeid";"datefiled";"dateeffective";"leavetypeid";"cutoffid";"status";"year";"remarks";"created_at";"updated_at";"quantity"
189;1170;"2021-08-12";"2021-08-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
190;1170;"2021-08-13";"2021-08-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
191;1170;"2021-08-14";"2021-08-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
192;917;"2021-07-10";"2021-07-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
193;1060;"2021-04-14";"2021-04-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
194;1528;"2021-07-16";"2021-07-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
195;2252;"2021-05-08";"2021-05-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
196;2252;"2021-07-02";"2021-07-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
197;2252;"2021-09-01";"2021-09-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
198;2252;"2021-09-09";"2021-09-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
199;87;"2021-06-26";"2021-06-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
200;87;"2021-06-29";"2021-06-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
201;87;"2021-07-14";"2021-07-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
202;87;"2021-08-13";"2021-08-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
203;169;"2021-01-19";"2021-01-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
204;169;"2021-03-30";"2021-03-30";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
205;169;"2021-06-03";"2021-06-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
206;169;"2021-06-24";"2021-06-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
207;169;"2021-06-25";"2021-06-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
208;235;"2021-04-22";"2021-04-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
209;691;"2021-05-11";"2021-05-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
210;691;"2021-06-02";"2021-06-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
211;691;"2021-06-15";"2021-06-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
212;2169;"2021-04-16";"2021-04-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
213;2169;"2021-07-05";"2021-07-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
214;2169;"2021-08-06";"2021-08-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
215;2720;"2021-03-29";"2021-03-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
216;1959;"2021-04-13";"2021-04-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
217;1959;"2021-06-02";"2021-06-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
218;1045;"2021-02-19";"2021-02-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
219;1045;"2021-08-02";"2021-08-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
220;1045;"2021-08-03";"2021-08-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
221;1045;"2021-08-26";"2021-08-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
222;1045;"2021-09-03";"2021-09-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
223;1847;"2021-07-31";"2021-07-31";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
224;2229;"2021-04-14";"2021-04-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
225;2229;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
226;2229;"2021-06-11";"2021-06-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
227;2229;"2021-08-06";"2021-08-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
228;1198;"2021-04-21";"2021-04-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
229;1198;"2021-04-22";"2021-04-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
230;1198;"2021-04-23";"2021-04-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
231;1198;"2021-04-29";"2021-04-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
232;1198;"2021-05-10";"2021-05-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
233;686;"2021-03-31";"2021-03-31";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
234;686;"2021-03-12";"2021-03-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
235;686;"2021-05-20";"2021-05-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
236;686;"2021-07-09";"2021-07-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
237;686;"2021-08-03";"2021-08-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
238;1775;"2021-07-29";"2021-07-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
239;264;"2021-03-12";"2021-03-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
240;264;"2021-06-01";"2021-06-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
241;264;"2021-06-11";"2021-06-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
242;264;"2021-07-15";"2021-07-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
243;84;"2021-03-16";"2021-03-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
244;84;"2021-06-01";"2021-06-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
245;84;"2021-06-01";"2021-06-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
246;84;"2021-06-16";"2021-06-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
247;286;"2021-03-12";"2021-03-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
248;286;"2021-05-14";"2021-05-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
249;286;"2021-05-17";"2021-05-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
250;286;"2021-05-18";"2021-05-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
251;286;"2021-07-07";"2021-07-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
252;1687;"2021-07-01";"2021-07-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
253;1687;"2021-08-03";"2021-08-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
254;1810;"2021-03-15";"2021-03-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
255;1810;"2021-04-12";"2021-04-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
256;1810;"2021-05-07";"2021-05-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
257;1810;"2021-05-19";"2021-05-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
258;1810;"2021-06-24";"2021-06-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
259;328;"2021-01-30";"2021-01-30";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
260;328;"2021-06-19";"2021-06-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
261;328;"2021-07-07";"2021-07-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
262;328;"2021-07-14";"2021-07-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
263;328;"2021-07-15";"2021-07-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
264;1889;"2021-04-12";"2021-04-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
265;1889;"2021-06-11";"2021-06-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
266;1889;"2021-06-21";"2021-06-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
267;1889;"2021-09-07";"2021-09-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
268;803;"2021-04-12";"2021-04-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
269;803;"2021-07-01";"2021-07-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
270;1567;"2021-09-08";"2021-09-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
271;1766;"2021-04-19";"2021-04-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
272;1766;"2021-04-20";"2021-04-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
273;1766;"2021-04-21";"2021-04-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
274;1766;"2021-04-22";"2021-04-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
275;1766;"2021-04-23";"2021-04-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
276;2541;"2021-05-24";"2021-05-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
277;2541;"2021-08-17";"2021-08-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
278;2541;"2021-09-01";"2021-09-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
279;1853;"2021-01-22";"2021-01-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
280;1853;"2021-02-23";"2021-02-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
281;1853;"2021-06-25";"2021-06-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
282;1853;"2021-07-02";"2021-07-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
283;700;"2021-09-01";"2021-09-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
284;700;"2021-09-02";"2021-09-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
285;1782;"2021-09-01";"2021-09-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
286;2283;"2021-04-19";"2021-04-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
287;2283;"2021-06-02";"2021-06-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
288;2283;"2021-07-01";"2021-07-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
289;2283;"2021-08-25";"2021-08-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
290;2298;"2021-08-04";"2021-08-04";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
291;2298;"2021-08-26";"2021-08-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
292;2298;"2021-08-27";"2021-08-27";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
293;420;"2021-04-26";"2021-04-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
294;420;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
295;420;"2021-07-16";"2021-07-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
296;1164;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
297;1164;"2021-07-09";"2021-07-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
298;1164;"2021-07-12";"2021-07-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
299;1164;"2021-08-17";"2021-08-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
300;1820;"2021-09-10";"2021-09-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
301;2617;"2021-02-17";"2021-02-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
302;2617;"2021-06-25";"2021-06-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
303;2617;"2021-08-18";"2021-08-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
304;2617;"2021-09-10";"2021-09-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
305;175;"2021-08-06";"2021-08-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
306;175;"2021-08-07";"2021-08-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
307;175;"2021-08-13";"2021-08-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
308;175;"2021-08-14";"2021-08-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
309;492;"2021-05-17";"2021-05-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
310;1017;"2021-06-21";"2021-06-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
311;1017;"2021-07-01";"2021-07-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
312;1017;"2021-07-02";"2021-07-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
313;1017;"2021-07-05";"2021-07-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
314;1210;"2021-03-25";"2021-03-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
315;2043;"2021-03-25";"2021-03-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
316;2043;"2021-08-03";"2021-08-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
317;2227;"2021-08-06";"2021-08-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
318;2409;"2021-03-22";"2021-03-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
319;2409;"2021-03-23";"2021-03-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
320;2409;"2021-03-24";"2021-03-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
321;2409;"2021-03-25";"2021-03-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
322;2409;"2021-03-26";"2021-03-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
323;306;"2021-03-18";"2021-03-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
324;306;"2021-08-23";"2021-08-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
325;1831;"2021-04-15";"2021-04-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
326;655;"2021-02-15";"2021-02-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
327;655;"2021-07-05";"2021-07-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
328;655;"2021-07-06";"2021-07-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
329;1396;"2021-05-19";"2021-05-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
330;1396;"2021-08-11";"2021-08-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
331;1396;"2021-09-08";"2021-09-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
332;2503;"2021-05-15";"2021-05-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
333;1956;"2021-09-09";"2021-09-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
334;753;"2021-07-23";"2021-07-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
335;753;"2021-08-16";"2021-08-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
336;753;"2021-08-17";"2021-08-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
337;753;"2021-08-18";"2021-08-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
338;1495;"2021-02-18";"2021-02-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
339;1495;"2021-02-19";"2021-02-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
340;1495;"2021-06-21";"2021-06-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
341;1495;"2021-06-22";"2021-06-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
342;1179;"2021-08-26";"2021-08-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
